seriesID,Versus,teamID,teamName,position,players,kills,deaths,creep_score,gpm,madstone_collected,tower_kills,obs_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,roshan_kills,teamfight_participation,stuns,courier_kills,tormentor_kills,firstblood_claimed
1130309,Iron Wing vs Team Falcons,9247354,Team Falcons,mid,Malr1ne,3317.0,2340.0,3738.0,3126.0,442.0,2464.0,351.0,1872.0,3948.0,1029.0,0.0,1172.0,3328.49,913.89,2109.0,1758.0,1934.0
1130309,Iron Wing vs Team Falcons,9247354,Team Falcons,support,Sneyking & Cr1t-,,,,,,,2983.5,4212.0,1269.0,3234.0,2637.0,0.0,3106.94,744.51,1757.5,439.5,0.0
1130564,Iron Wing vs Team Liquid,10150413,Iron Wing,core,33 & Pure,1284.0,2535.0,3666.0,2912.0,585.0,2288.0,,,,,,1172.0,2976.72,678.16,703.0,439.5,0.0
1130564,Iron Wing vs Team Liquid,10150413,Iron Wing,mid,bzm,1177.0,1170.0,2391.0,2298.0,208.0,0.0,351.0,1638.0,3243.0,1617.0,0.0,1172.0,3235.98,1444.98,0.0,0.0,0.0
1130564,Iron Wing vs Team Liquid,10150413,Iron Wing,support,Ari & Whitemon,,,,,,,2398.5,2223.0,916.5,2719.5,1611.5,0.0,3248.47,2113.67,1054.5,0.0,1934.0
1130564,Iron Wing vs Team Liquid,2163,Team Liquid,core,Ace ♠ & m1CKe,1658.5,2925.0,2820.0,2831.0,604.5,2288.0,,,,,,2344.0,2523.79,791.14,351.5,1318.5,967.0
1130564,Iron Wing vs Team Liquid,2163,Team Liquid,mid,Nisha,2461.0,2925.0,2253.0,2592.0,234.0,704.0,351.0,1170.0,4512.0,1911.0,0.0,0.0,3761.2,607.0,703.0,879.0,0.0
1130564,Iron Wing vs Team Liquid,2163,Team Liquid,support,tOfu & Boxi,,,,,,,2281.5,1872.0,846.0,2425.5,1904.5,1172.0,3156.67,570.0,1757.5,439.5,0.0
1130665,Iron Wing vs Team Yandex,10150413,Iron Wing,core,33 & bzm,2140.0,2632.5,2797.5,2695.0,565.5,1584.0,,,,,,1172.0,3084.03,430.67,351.5,879.0,967.0
1130665,Iron Wing vs Team Yandex,10150413,Iron Wing,mid,Pure,2247.0,2535.0,2862.0,2756.0,351.0,2112.0,468.0,1404.0,3666.0,588.0,0.0,1172.0,3054.57,574.32,0.0,879.0,0.0
1130665,Iron Wing vs Team Yandex,10150413,Iron Wing,support,Ari & Whitemon,,,,,,,2281.5,3393.0,1198.5,3234.0,2197.5,0.0,2643.26,1186.05,1406.0,439.5,1934.0
1130665,Iron Wing vs Team Yandex,9823272,Team Yandex,core,医者watson` & DM,1177.0,3022.5,2811.0,2733.0,539.5,1232.0,,,,,,1172.0,2526.83,417.64,1054.5,439.5,0.0
1130665,Iron Wing vs Team Yandex,9823272,Team Yandex,mid,CHIRA_JUNIOR,1605.0,2340.0,2442.0,2290.0,351.0,0.0,468.0,2106.0,1410.0,735.0,0.0,0.0,2706.44,915.7,0.0,0.0,0.0
1130665,Iron Wing vs Team Yandex,9823272,Team Yandex,support,Maladych & Saksa,,,,,,,2164.5,936.0,1198.5,2940.0,2197.5,0.0,2759.3,945.74,703.0,0.0,0.0
1130301,LGD Gaming vs Nigma Galaxy,10150538,LGD Gaming,core,Yuma & Wisper,2193.5,2047.5,4072.5,2949.0,513.5,1056.0,,,,,,1172.0,2631.25,1174.68,351.5,439.5,967.0
1130301,LGD Gaming vs Nigma Galaxy,10150538,LGD Gaming,mid,Topson,1926.0,780.0,2961.0,2318.0,260.0,352.0,234.0,702.0,3807.0,441.0,0.0,1172.0,2348.18,0.0,0.0,1758.0,0.0
1130301,LGD Gaming vs Nigma Galaxy,10150538,LGD Gaming,support,Thiolicor & KingJungles,,,,,,,2749.5,1989.0,1410.0,4483.5,2490.5,0.0,2419.42,2610.87,1406.0,0.0,0.0
1130301,LGD Gaming vs Nigma Galaxy,10136357,Nigma Galaxy ,core,SumaiL- & Davai,1926.0,1560.0,3508.5,2894.0,435.5,1056.0,,,,,,1758.0,3240.93,697.99,0.0,0.0,0.0
1130301,LGD Gaming vs Nigma Galaxy,10136357,Nigma Galaxy ,mid,lorenof,3210.0,3315.0,4740.0,3868.0,663.0,3872.0,351.0,1404.0,2256.0,294.0,0.0,3516.0,3348.18,308.65,703.0,879.0,0.0
1130301,LGD Gaming vs Nigma Galaxy,10136357,Nigma Galaxy ,support,OmaR & GH,,,,,,,2866.5,1404.0,987.0,3895.5,2783.5,586.0,2669.82,1356.22,1406.0,0.0,967.0
1130024,LGD Gaming vs Team Falcons,10150538,LGD Gaming,core,Yuma & Wisper,1765.5,2535.0,2838.0,2880.0,520.0,1584.0,,,,,,1172.0,2815.14,413.34,1054.5,439.5,0.0
1130024,LGD Gaming vs Team Falcons,10150538,LGD Gaming,mid,Topson,1070.0,2340.0,2265.0,2324.0,468.0,1408.0,351.0,234.0,3102.0,441.0,293.0,0.0,2697.14,833.98,0.0,0.0,0.0
1130024,LGD Gaming vs Team Falcons,10150538,LGD Gaming,support,Thiolicor & KingJungles,,,,,,,2106.0,2106.0,1128.0,2866.5,1904.5,0.0,2899.43,717.33,2109.0,439.5,967.0
1130024,LGD Gaming vs Team Falcons,9247354,Team Falcons,core,skiter & AMMAR_THE_F,1605.0,2437.5,2731.5,2878.0,520.0,2464.0,,,,,,1172.0,2293.79,1169.11,351.5,439.5,967.0
1130024,LGD Gaming vs Team Falcons,9247354,Team Falcons,mid,Malr1ne,2354.0,3315.0,2490.0,2874.0,273.0,3168.0,468.0,1638.0,2538.0,588.0,0.0,2344.0,2550.13,636.2,0.0,1758.0,0.0
1130024,LGD Gaming vs Team Falcons,9247354,Team Falcons,support,Sneyking & Cr1t-,,,,,,,1930.5,3744.0,775.5,2352.0,2051.0,586.0,3092.78,1318.82,1406.0,439.5,967.0
1130063,LGD Gaming vs Team Resilience,10150538,LGD Gaming,core,Yuma & Wisper,3424.0,1852.5,5649.0,3518.0,812.5,2816.0,,,,,,3516.0,3079.8,1120.16,703.0,1318.5,967.0
1130063,LGD Gaming vs Team Resilience,10150538,LGD Gaming,mid,Topson,2354.0,2145.0,4092.0,2774.0,338.0,0.0,351.0,936.0,4653.0,735.0,0.0,2344.0,3678.88,2297.96,703.0,0.0,0.0
1130063,LGD Gaming vs Team Resilience,10150538,LGD Gaming,support,Thiolicor & KingJungles,,,,,,,3744.0,4095.0,1551.0,6688.5,3516.0,0.0,3053.93,3312.3,2109.0,0.0,0.0
1130063,LGD Gaming vs Team Resilience,5017210,Team Resilience,core,YSR-04E & niu,2407.5,1267.5,5487.0,2843.0,624.0,1584.0,,,,,,3516.0,2809.68,895.13,0.0,1758.0,1934.0
1130063,LGD Gaming vs Team Resilience,5017210,Team Resilience,mid,Echozz,2889.0,1755.0,4932.0,2838.0,559.0,704.0,351.0,936.0,4230.0,2058.0,293.0,2344.0,3211.12,4187.51,0.0,0.0,0.0
1130063,LGD Gaming vs Team Resilience,5017210,Team Resilience,support,planet & zzq,,,,,,,3685.5,2457.0,1339.5,4116.0,3223.0,586.0,2820.58,853.01,1054.5,0.0,0.0
1130974,LGD Gaming vs Team Yandex,10150538,LGD Gaming,core,Yuma & Wisper,1551.5,2340.0,3454.5,2744.0,520.0,704.0,,,,,,586.0,2888.06,792.5,351.5,0.0,967.0
1130974,LGD Gaming vs Team Yandex,10150538,LGD Gaming,mid,Topson,1926.0,2925.0,3510.0,2810.0,390.0,2816.0,351.0,702.0,2397.0,0.0,0.0,1172.0,3519.18,1094.03,703.0,879.0,0.0
1130974,LGD Gaming vs Team Yandex,10150538,LGD Gaming,support,Thiolicor & KingJungles,,,,,,,2515.5,3744.0,1410.0,3748.5,2490.5,586.0,2727.88,1467.49,2109.0,0.0,0.0
1130974,LGD Gaming vs Team Yandex,9823272,Team Yandex,core,医者watson` & DM,1819.0,2925.0,3630.0,3112.0,650.0,1936.0,,,,,,1758.0,3194.85,979.17,351.5,879.0,1934.0
1130974,LGD Gaming vs Team Yandex,9823272,Team Yandex,mid,CHIRA_JUNIOR,2782.0,2925.0,2907.0,2834.0,338.0,1760.0,351.0,234.0,2256.0,1029.0,0.0,2344.0,3504.6,877.02,703.0,879.0,0.0
1130974,LGD Gaming vs Team Yandex,9823272,Team Yandex,support,Maladych & Saksa,,,,,,,2691.0,936.0,2256.0,3381.0,2344.0,0.0,2486.05,775.74,5975.5,0.0,0.0
1130625,LGD Gaming vs Vici Gaming,10150538,LGD Gaming,core,Yuma & Wisper,1712.0,2827.5,4051.5,3088.0,559.0,704.0,,,,,,586.0,2996.19,545.34,0.0,439.5,967.0
1130625,LGD Gaming vs Vici Gaming,10150538,LGD Gaming,mid,Topson,1498.0,2730.0,3459.0,2986.0,221.0,3168.0,234.0,2106.0,4089.0,588.0,0.0,2344.0,3464.71,1939.7,1406.0,2637.0,1934.0
1130625,LGD Gaming vs Vici Gaming,10150538,LGD Gaming,support,Thiolicor & KingJungles,,,,,,,2574.0,1989.0,1339.5,4630.5,1904.5,586.0,2897.67,936.68,2460.5,0.0,0.0
1130625,LGD Gaming vs Vici Gaming,726228,Vici Gaming,core,shiro & Bach,1337.5,1950.0,3543.0,2601.0,539.5,1232.0,,,,,,1172.0,3032.23,378.98,0.0,439.5,0.0
1130625,LGD Gaming vs Vici Gaming,726228,Vici Gaming,mid,Xm,535.0,2145.0,2907.0,2388.0,260.0,352.0,351.0,702.0,2961.0,2499.0,0.0,1172.0,3128.33,1181.99,703.0,0.0,0.0
1130625,LGD Gaming vs Vici Gaming,726228,Vici Gaming,support,XinQ & y`,,,,,,,2574.0,819.0,564.0,3307.5,2344.0,586.0,3073.07,912.31,703.0,0.0,0.0
1130535,LGD Gaming vs Xtreme Gaming,10150538,LGD Gaming,core,Yuma & Wisper,1551.5,2925.0,4035.0,3021.0,494.0,2288.0,,,,,,1758.0,3274.5,1054.84,1054.5,1758.0,967.0
1130535,LGD Gaming vs Xtreme Gaming,10150538,LGD Gaming,mid,Topson,1498.0,3315.0,3687.0,2872.0,364.0,2112.0,468.0,1170.0,5076.0,1176.0,293.0,4688.0,3056.65,845.69,0.0,879.0,0.0
1130535,LGD Gaming vs Xtreme Gaming,10150538,LGD Gaming,support,Thiolicor & KingJungles,,,,,,,2808.0,4212.0,1480.5,4998.0,2490.5,0.0,3060.06,778.33,2109.0,0.0,967.0
1130535,LGD Gaming vs Xtreme Gaming,8261500,Xtreme Gaming,core,Ame & Xxs,1444.5,2730.0,3838.5,2759.0,578.5,1760.0,,,,,,1758.0,3183.98,1752.8,351.5,439.5,0.0
1130535,LGD Gaming vs Xtreme Gaming,8261500,Xtreme Gaming,mid,NothingToSay,1070.0,2535.0,2907.0,2358.0,364.0,0.0,468.0,1638.0,2397.0,1323.0,0.0,0.0,3060.39,820.34,0.0,0.0,0.0
1130535,LGD Gaming vs Xtreme Gaming,8261500,Xtreme Gaming,support,fy & xNova,,,,,,,2749.5,2340.0,705.0,3895.5,2490.5,1172.0,2978.44,1201.51,1054.5,0.0,967.0
1130066,Nigma Galaxy vs OG,10136357,Nigma Galaxy ,core,SumaiL- & Davai,1230.5,2145.0,4294.5,2899.0,604.5,2816.0,,,,,,586.0,2580.17,700.18,1054.5,439.5,0.0
1130066,Nigma Galaxy vs OG,10136357,Nigma Galaxy ,mid,lorenof,3317.0,2730.0,4626.0,3248.0,546.0,352.0,351.0,1638.0,5217.0,0.0,0.0,2344.0,3142.95,1541.91,0.0,0.0,1934.0
1130066,Nigma Galaxy vs OG,10136357,Nigma Galaxy ,support,OmaR & GH,,,,,,,3217.5,1170.0,1269.0,4557.0,2930.0,1758.0,2849.77,2018.37,1054.5,0.0,0.0
1130066,Nigma Galaxy vs OG,2586976,OG,core,Raven & Natsumi,1498.0,1657.5,4240.5,2680.0,578.5,1408.0,,,,,,2930.0,3107.75,695.17,351.5,1318.5,967.0
1130066,Nigma Galaxy vs OG,2586976,OG,mid,Yopaj-,1391.0,1755.0,3531.0,2336.0,390.0,704.0,351.0,1638.0,3807.0,441.0,293.0,0.0,2829.87,2389.01,0.0,0.0,0.0
1130066,Nigma Galaxy vs OG,2586976,OG,support,TIMS & skem,,,,,,,3100.5,2808.0,1128.0,3748.5,2783.5,586.0,2949.65,2130.16,703.0,0.0,0.0
1130710,Nigma Galaxy vs Team Spirit,10136357,Nigma Galaxy ,core,SumaiL- & Davai,2568.0,1560.0,4089.0,3151.0,533.0,2640.0,,,,,,3516.0,2947.26,446.84,351.5,439.5,0.0
1130710,Nigma Galaxy vs Team Spirit,10136357,Nigma Galaxy ,mid,lorenof,3638.0,1560.0,4416.0,3334.0,338.0,1408.0,468.0,1170.0,4653.0,0.0,0.0,1172.0,3574.03,2369.62,703.0,0.0,0.0
1130710,Nigma Galaxy vs Team Spirit,10136357,Nigma Galaxy ,support,OmaR & GH,,,,,,,3042.0,1638.0,1410.0,3748.5,2930.0,0.0,2970.86,1265.85,1406.0,0.0,0.0
1130710,Nigma Galaxy vs Team Spirit,7119388,Team Spirit,core,Yatoro & Collapse,1712.0,1462.5,4695.0,3162.0,546.0,1760.0,,,,,,1758.0,2809.09,1580.84,703.0,439.5,0.0
1130710,Nigma Galaxy vs Team Spirit,7119388,Team Spirit,mid,Larl,2140.0,975.0,4227.0,2858.0,260.0,1056.0,117.0,0.0,2397.0,1029.0,0.0,0.0,3285.86,2257.36,703.0,1758.0,1934.0
1130710,Nigma Galaxy vs Team Spirit,7119388,Team Spirit,support,rue & not_me,,,,,,,2983.5,2574.0,1128.0,2425.5,2637.0,586.0,2438.63,2019.99,351.5,0.0,967.0
1130559,Nigma Galaxy vs Vici Gaming,10136357,Nigma Galaxy ,core,SumaiL- & Davai,2193.5,2925.0,3364.5,3032.0,559.0,1584.0,,,,,,1172.0,3028.21,549.49,351.5,439.5,967.0
1130559,Nigma Galaxy vs Vici Gaming,10136357,Nigma Galaxy ,mid,lorenof,1498.0,3120.0,2904.0,2796.0,273.0,2464.0,117.0,0.0,3948.0,0.0,0.0,3516.0,2991.87,15.33,0.0,879.0,0.0
1130559,Nigma Galaxy vs Vici Gaming,10136357,Nigma Galaxy ,support,OmaR & GH,,,,,,,2574.0,1170.0,1198.5,4116.0,2197.5,0.0,2610.88,840.16,703.0,0.0,0.0
1130559,Nigma Galaxy vs Vici Gaming,726228,Vici Gaming,core,shiro & Bach,749.0,1657.5,3031.5,2390.0,403.0,704.0,,,,,,0.0,2838.51,332.59,0.0,0.0,0.0
1130559,Nigma Galaxy vs Vici Gaming,726228,Vici Gaming,mid,Xm,856.0,1560.0,3399.0,2420.0,494.0,352.0,351.0,702.0,1974.0,441.0,0.0,1172.0,2459.78,86.05,1406.0,879.0,0.0
1130559,Nigma Galaxy vs Vici Gaming,726228,Vici Gaming,support,XinQ & y`,,,,,,,2457.0,1989.0,564.0,3087.0,2344.0,0.0,3022.01,1458.86,703.0,0.0,967.0
1130312,OG vs Team Resilience,2586976,OG,core,Raven & Natsumi,856.0,975.0,2130.0,1987.0,422.5,352.0,,,,,,1172.0,2096.3,215.0,351.5,439.5,967.0
1130312,OG vs Team Resilience,2586976,OG,mid,Yopaj-,1070.0,1560.0,1914.0,2040.0,260.0,352.0,468.0,468.0,1692.0,441.0,0.0,0.0,3035.17,650.34,0.0,0.0,0.0
1130312,OG vs Team Resilience,2586976,OG,support,TIMS & skem,,,,,,,2223.0,1404.0,1128.0,2131.5,1904.5,0.0,3056.71,934.16,351.5,0.0,967.0
1130312,OG vs Team Resilience,5017210,Team Resilience,core,YSR-04E & niu,1979.5,2730.0,2605.5,2657.0,403.0,2112.0,,,,,,1758.0,2814.3,863.54,1054.5,1318.5,0.0
1130312,OG vs Team Resilience,5017210,Team Resilience,mid,Echozz,1712.0,2730.0,2259.0,2530.0,273.0,1408.0,468.0,1638.0,2538.0,441.0,0.0,0.0,3073.9,1841.41,1406.0,0.0,0.0
1130312,OG vs Team Resilience,5017210,Team Resilience,support,planet & zzq,,,,,,,2106.0,1755.0,987.0,2499.0,1611.5,0.0,3325.39,769.0,1054.5,0.0,0.0
1130069,TEAM VISION vs Team Falcons,9572001,TEAM VISION,core,Satanic & Noticed,2835.5,2925.0,5086.5,3244.0,923.0,2464.0,,,,,,1758.0,2952.11,1034.16,0.0,439.5,0.0
1130069,TEAM VISION vs Team Falcons,9572001,TEAM VISION,mid,No[o]ne-,2996.0,2340.0,3924.0,2848.0,559.0,1056.0,234.0,1872.0,3807.0,1911.0,0.0,2344.0,3198.64,2062.3,703.0,0.0,0.0
1130069,TEAM VISION vs Team Falcons,9572001,TEAM VISION,support,9Class & Dukalis,,,,,,,3744.0,1638.0,1269.0,3675.0,3369.5,0.0,2986.88,1432.35,1757.5,0.0,1934.0
1130069,TEAM VISION vs Team Falcons,9247354,Team Falcons,core,skiter & AMMAR_THE_F,1712.0,1462.5,5137.5,3150.0,1033.5,1232.0,,,,,,3516.0,3150.86,1352.68,1757.5,879.0,967.0
1130069,TEAM VISION vs Team Falcons,9247354,Team Falcons,mid,Malr1ne,2782.0,1950.0,4491.0,2922.0,520.0,2112.0,585.0,468.0,3948.0,1176.0,293.0,2344.0,3203.62,659.33,703.0,1758.0,0.0
1130069,TEAM VISION vs Team Falcons,9247354,Team Falcons,support,Sneyking & Cr1t-,,,,,,,3451.5,2808.0,1269.0,3454.5,3076.5,586.0,3029.82,1766.66,1406.0,0.0,0.0
1130027,TEAM VISION vs Team Resilience,9572001,TEAM VISION,core,Satanic & Noticed,2300.5,3412.5,3153.0,3178.0,520.0,1584.0,,,,,,1758.0,2764.79,587.84,0.0,0.0,1934.0
1130027,TEAM VISION vs Team Resilience,9572001,TEAM VISION,mid,No[o]ne-,1712.0,2340.0,2448.0,2512.0,364.0,704.0,468.0,1404.0,3525.0,1323.0,0.0,0.0,2647.82,1018.02,0.0,1758.0,0.0
1130027,TEAM VISION vs Team Resilience,9572001,TEAM VISION,support,9Class & Dukalis,,,,,,,2164.5,1053.0,705.0,2425.5,2051.0,1758.0,2649.98,1336.62,0.0,0.0,0.0
1130027,TEAM VISION vs Team Resilience,5017210,Team Resilience,core,YSR-04E & niu,1872.5,1365.0,2479.5,2589.0,507.0,1584.0,,,,,,586.0,2879.23,612.0,0.0,879.0,967.0
1130027,TEAM VISION vs Team Resilience,5017210,Team Resilience,mid,Echozz,1498.0,1950.0,1737.0,2284.0,260.0,352.0,468.0,468.0,2961.0,1176.0,0.0,0.0,3293.27,634.32,0.0,0.0,0.0
1130027,TEAM VISION vs Team Resilience,5017210,Team Resilience,support,planet & zzq,,,,,,,2223.0,2223.0,987.0,2131.5,2344.0,0.0,2893.25,662.27,1406.0,0.0,0.0
1130567,TEAM VISION vs Team Spirit,9572001,TEAM VISION,core,Satanic & Noticed,1498.0,3510.0,3492.0,3260.0,507.0,2816.0,,,,,,1172.0,2914.35,87.34,703.0,0.0,967.0
1130567,TEAM VISION vs Team Spirit,9572001,TEAM VISION,mid,No[o]ne-,2247.0,3705.0,2499.0,2672.0,312.0,352.0,468.0,234.0,4935.0,1470.0,0.0,1172.0,3101.94,454.67,0.0,0.0,0.0
1130567,TEAM VISION vs Team Spirit,9572001,TEAM VISION,support,9Class & Dukalis,,,,,,,2223.0,1989.0,846.0,1764.0,1904.5,0.0,2352.6,1402.59,0.0,0.0,0.0
1130567,TEAM VISION vs Team Spirit,7119388,Team Spirit,core,Yatoro & Collapse,481.5,2145.0,2908.5,2347.0,526.5,704.0,,,,,,586.0,1784.87,234.34,351.5,1758.0,967.0
1130567,TEAM VISION vs Team Spirit,7119388,Team Spirit,mid,Larl,963.0,975.0,2352.0,2008.0,286.0,0.0,0.0,468.0,2115.0,588.0,0.0,1172.0,3141.38,1265.0,0.0,0.0,0.0
1130567,TEAM VISION vs Team Spirit,7119388,Team Spirit,support,rue & not_me,,,,,,,2340.0,2340.0,423.0,2058.0,1904.5,0.0,2525.6,899.83,703.0,0.0,0.0
1130919,Team Falcons vs Vici Gaming,9247354,Team Falcons,core,skiter & AMMAR_THE_F,1337.5,3510.0,3129.0,2931.0,403.0,2464.0,,,,,,1758.0,2432.32,371.18,351.5,1318.5,0.0
1130919,Team Falcons vs Vici Gaming,9247354,Team Falcons,mid,Malr1ne,2033.0,2925.0,2601.0,2922.0,351.0,1056.0,468.0,2106.0,4653.0,882.0,293.0,0.0,3083.23,706.99,0.0,0.0,1934.0
1130919,Team Falcons vs Vici Gaming,9247354,Team Falcons,support,Sneyking & Cr1t-,,,,,,,1930.5,2340.0,634.5,2352.0,1904.5,0.0,2740.65,918.5,703.0,0.0,0.0
1130919,Team Falcons vs Vici Gaming,726228,Vici Gaming,core,shiro & Bach,321.0,1657.5,2527.5,2196.0,429.0,1056.0,,,,,,1172.0,2687.18,403.0,351.5,439.5,967.0
1130919,Team Falcons vs Vici Gaming,726228,Vici Gaming,mid,Xm,535.0,1950.0,2421.0,2164.0,520.0,0.0,585.0,468.0,2679.0,735.0,0.0,1172.0,3668.73,416.37,0.0,0.0,0.0
1130919,Team Falcons vs Vici Gaming,726228,Vici Gaming,support,XinQ & y`,,,,,,,1989.0,702.0,352.5,2572.5,1758.0,0.0,2864.18,287.17,0.0,0.0,0.0
1130320,Team Liquid vs Team Spirit,2163,Team Liquid,core,Ace ♠ & m1CKe,1444.5,2535.0,3421.5,2804.0,533.0,1760.0,,,,,,1172.0,2340.23,417.67,351.5,439.5,967.0
1130320,Team Liquid vs Team Spirit,2163,Team Liquid,mid,Nisha,2247.0,2925.0,2832.0,2566.0,390.0,352.0,234.0,1638.0,3384.0,882.0,0.0,0.0,3870.21,1056.67,0.0,0.0,0.0
1130320,Team Liquid vs Team Spirit,2163,Team Liquid,support,tOfu & Boxi,,,,,,,2632.5,1053.0,705.0,2572.5,2197.5,0.0,2969.82,818.17,1757.5,439.5,967.0
1130320,Team Liquid vs Team Spirit,7119388,Team Spirit,core,Yatoro & Collapse,3156.5,2827.5,3585.0,3189.0,617.5,2640.0,,,,,,2344.0,3032.57,980.84,0.0,2197.5,967.0
1130320,Team Liquid vs Team Spirit,7119388,Team Spirit,mid,Larl,1498.0,2145.0,2091.0,2214.0,195.0,704.0,234.0,702.0,4089.0,1911.0,0.0,1172.0,2988.66,819.3,0.0,0.0,0.0
1130320,Team Liquid vs Team Spirit,7119388,Team Spirit,support,rue & not_me,,,,,,,2515.5,3159.0,1480.5,2793.0,2344.0,1172.0,2748.59,1368.8,703.0,0.0,0.0
1130281,Team Liquid vs Team Yandex,2163,Team Liquid,core,Ace ♠ & m1CKe,1872.5,3315.0,2959.5,2961.0,539.5,2816.0,,,,,,1172.0,3002.68,1292.49,703.0,879.0,967.0
1130281,Team Liquid vs Team Yandex,2163,Team Liquid,mid,Nisha,1712.0,2925.0,2436.0,2754.0,338.0,704.0,468.0,936.0,3666.0,441.0,0.0,1172.0,2785.46,1138.36,0.0,0.0,0.0
1130281,Team Liquid vs Team Yandex,2163,Team Liquid,support,tOfu & Boxi,,,,,,,2164.5,2691.0,916.5,2793.0,2197.5,586.0,2768.79,971.48,703.0,439.5,967.0
1130281,Team Liquid vs Team Yandex,9823272,Team Yandex,core,医者watson` & DM,1230.5,2145.0,3141.0,2848.0,526.5,1056.0,,,,,,1172.0,2398.87,759.51,1054.5,0.0,0.0
1130281,Team Liquid vs Team Yandex,9823272,Team Yandex,mid,CHIRA_JUNIOR,1498.0,2340.0,2406.0,2426.0,260.0,1408.0,468.0,1638.0,1128.0,588.0,0.0,0.0,3473.36,1552.1,0.0,879.0,1934.0
1130281,Team Liquid vs Team Yandex,9823272,Team Yandex,support,Maladych & Saksa,,,,,,,2164.5,2574.0,1903.5,2646.0,2344.0,586.0,2739.78,1127.91,1054.5,0.0,0.0
1130045,Team Liquid vs Vici Gaming,2163,Team Liquid,core,Ace ♠ & m1CKe,1872.5,2827.5,3381.0,2937.0,474.5,1760.0,,,,,,1758.0,2638.12,1921.16,351.5,2197.5,0.0
1130045,Team Liquid vs Vici Gaming,2163,Team Liquid,mid,Nisha,1819.0,2925.0,3081.0,2674.0,364.0,1408.0,351.0,3276.0,5217.0,441.0,0.0,0.0,2823.29,1649.01,703.0,0.0,0.0
1130045,Team Liquid vs Vici Gaming,2163,Team Liquid,support,tOfu & Boxi,,,,,,,2457.0,1404.0,1410.0,2646.0,2197.5,586.0,2817.84,729.18,1757.5,0.0,1934.0
1130045,Team Liquid vs Vici Gaming,726228,Vici Gaming,core,shiro & Bach,1123.5,2437.5,2911.5,2313.0,370.5,1232.0,,,,,,1758.0,2421.36,605.83,351.5,439.5,0.0
1130045,Team Liquid vs Vici Gaming,726228,Vici Gaming,mid,Xm,428.0,1170.0,2451.0,2022.0,234.0,0.0,468.0,702.0,1692.0,1470.0,0.0,0.0,3568.32,307.33,0.0,0.0,0.0
1130045,Team Liquid vs Vici Gaming,726228,Vici Gaming,support,XinQ & y`,,,,,,,2340.0,819.0,705.0,2058.0,2490.5,0.0,2336.4,1174.51,0.0,0.0,0.0
1130941,Team Resilience vs Team Spirit,5017210,Team Resilience,core,YSR-04E & niu,2140.0,2145.0,2709.0,2673.0,513.5,1760.0,,,,,,1758.0,2989.33,643.51,351.5,879.0,967.0
1130941,Team Resilience vs Team Spirit,5017210,Team Resilience,mid,Echozz,2033.0,2730.0,2448.0,2550.0,325.0,1056.0,351.0,1638.0,3243.0,1323.0,0.0,0.0,3208.48,1388.31,1406.0,0.0,0.0
1130941,Team Resilience vs Team Spirit,5017210,Team Resilience,support,planet & zzq,,,,,,,2223.0,1404.0,564.0,2719.5,1904.5,0.0,2857.29,494.11,351.5,0.0,0.0
1130941,Team Resilience vs Team Spirit,7119388,Team Spirit,core,Yatoro & Collapse,1444.5,3412.5,3094.5,2954.0,546.0,2464.0,,,,,,1172.0,2380.34,1046.16,2460.5,439.5,967.0
1130941,Team Resilience vs Team Spirit,7119388,Team Spirit,mid,Larl,1712.0,2925.0,2277.0,2346.0,299.0,0.0,234.0,936.0,3666.0,882.0,293.0,1172.0,2856.41,1230.66,0.0,0.0,0.0
1130941,Team Resilience vs Team Spirit,7119388,Team Spirit,support,rue & not_me,,,,,,,2281.5,2223.0,916.5,2278.5,1758.0,586.0,3055.21,821.66,0.0,439.5,967.0
1130533,Team Resilience vs Team Yandex,5017210,Team Resilience,core,YSR-04E & niu,1391.0,1657.5,2841.0,2384.0,474.5,1584.0,,,,,,1172.0,2656.03,1549.12,351.5,1318.5,0.0
1130533,Team Resilience vs Team Yandex,5017210,Team Resilience,mid,Echozz,1284.0,3120.0,2202.0,2210.0,325.0,704.0,468.0,936.0,3807.0,1176.0,0.0,1172.0,3442.77,1339.97,703.0,0.0,0.0
1130533,Team Resilience vs Team Yandex,5017210,Team Resilience,support,planet & zzq,,,,,,,2398.5,1755.0,564.0,2499.0,2051.0,0.0,3064.8,818.04,351.5,0.0,967.0
1130533,Team Resilience vs Team Yandex,9823272,Team Yandex,core,医者watson` & DM,1926.0,3705.0,3637.5,2961.0,507.0,1760.0,,,,,,1172.0,2630.04,483.66,0.0,0.0,967.0
1130533,Team Resilience vs Team Yandex,9823272,Team Yandex,mid,CHIRA_JUNIOR,2033.0,3510.0,2430.0,2436.0,299.0,352.0,468.0,468.0,2961.0,588.0,0.0,0.0,3071.48,686.0,1406.0,0.0,0.0
1130533,Team Resilience vs Team Yandex,9823272,Team Yandex,support,Maladych & Saksa,,,,,,,2398.5,3042.0,634.5,3160.5,1904.5,0.0,2949.13,1185.51,0.0,0.0,967.0
1130619,Team Resilience vs Xtreme Gaming,5017210,Team Resilience,core,YSR-04E & niu,2033.0,3510.0,2295.0,2968.0,344.5,1232.0,,,,,,586.0,2988.77,473.67,351.5,439.5,0.0
