matchID,seriesID,Versus,Game_number,gametime,isLastGame,playerID,playerName,teamID,teamName,position,heroID,heroName,kills,deaths,creep_score,gpm,madstone_collected,tower_kills,obs_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,teamfight_participation,stuns,firstblood_claimed,roshan_kills,tormentor_kills,courier_kills,date
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,320219866,kaori,9467224,Aurora Gaming,support,86,Rubick,214.0,1560.0,156.0,662.0,26.0,0.0,585.0,936.0,141.0,735.0,586.0,1261.12,117.33,0.0,0.0,0.0,0.0,15/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,16497807,tOfu,2163,Team Liquid,support,123,Hoodwink,214.0,195.0,129.0,412.0,13.0,0.0,468.0,1638.0,282.0,588.0,586.0,1213.71,313.33,1934.0,0.0,0.0,0.0,15/08/2026
8946740853,1130669,Aurora Gaming vs Team Liquid,1,1656,0,77490514,Boxi,2163,Team Liquid,support,90,Keeper of the Light,0.0,1170.0,258.0,540.0,13.0,0.0,819.0,1170.0,282.0,588.0,879.0,910.29,0.0,0.0,0.0,0.0,703.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,97590558,Ace ♠,2163,Team Liquid,core,96,Centaur Warrunner,321.0,1170.0,852.0,1052.0,130.0,0.0,0.0,702.0,423.0,588.0,0.0,1391.59,348.0,0.0,0.0,879.0,0.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,152962063,m1CKe,2163,Team Liquid,core,48,Luna,214.0,1560.0,1632.0,1538.0,390.0,704.0,0.0,1404.0,846.0,441.0,293.0,878.9,104.33,0.0,1172.0,879.0,0.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,124801257,Nightfall,9467224,Aurora Gaming,core,19,Tiny,321.0,975.0,1107.0,1124.0,169.0,352.0,0.0,234.0,564.0,0.0,0.0,874.59,124.32,0.0,0.0,0.0,0.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,126842529,Ws`,9467224,Aurora Gaming,core,135,Dawnbreaker,214.0,1365.0,993.0,1038.0,169.0,0.0,0.0,936.0,0.0,735.0,0.0,874.59,177.33,0.0,0.0,0.0,0.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,201358612,Nisha,2163,Team Liquid,mid,74,Invoker,1605.0,1560.0,1089.0,1540.0,26.0,1056.0,117.0,468.0,564.0,0.0,0.0,1684.55,730.35,0.0,0.0,0.0,703.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,301750126,Mikoto,9467224,Aurora Gaming,mid,25,Lina,642.0,975.0,1185.0,1226.0,169.0,352.0,234.0,234.0,1410.0,147.0,0.0,1624.24,156.67,1934.0,0.0,0.0,0.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,16497807,tOfu,2163,Team Liquid,support,83,Treant Protector,428.0,780.0,132.0,642.0,0.0,0.0,936.0,0.0,423.0,882.0,293.0,952.14,274.67,0.0,0.0,0.0,703.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,77490514,Boxi,2163,Team Liquid,support,123,Hoodwink,535.0,1365.0,138.0,642.0,13.0,0.0,936.0,702.0,0.0,1911.0,1172.0,1684.55,364.66,0.0,0.0,0.0,0.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,256156323,Mira,9467224,Aurora Gaming,support,26,Lion,321.0,195.0,96.0,520.0,13.0,0.0,702.0,1404.0,423.0,441.0,879.0,1749.18,634.34,0.0,0.0,0.0,0.0,15/08/2026
8946860406,1130669,Aurora Gaming vs Team Liquid,2,2130,0,320219866,kaori,9467224,Aurora Gaming,support,64,Jakiro,321.0,585.0,159.0,560.0,26.0,352.0,1053.0,936.0,564.0,882.0,879.0,1124.47,147.0,0.0,0.0,0.0,703.0,15/08/2026
8946996385,1130669,Aurora Gaming vs Team Liquid,3,2512,1,124801257,Nightfall,9467224,Aurora Gaming,core,19,Tiny,321.0,1365.0,1398.0,1208.0,208.0,352.0,0.0,0.0,0.0,147.0,0.0,2006.0,170.98,0.0,0.0,0.0,0.0,15/08/2026
8946996385,1130669,Aurora Gaming vs Team Liquid,3,2512,1,126842529,Ws`,9467224,Aurora Gaming,core,2,Axe,642.0,975.0,1044.0,1076.0,91.0,0.0,0.0,234.0,846.0,0.0,0.0,1534.0,355.67,0.0,0.0,0.0,0.0,15/08/2026
8946996385,1130669,Aurora Gaming vs Team Liquid,3,2512,1,97590558,Ace ♠,2163,Team Liquid,core,135,Dawnbreaker,1391.0,1365.0,1482.0,1424.0,273.0,704.0,117.0,936.0,282.0,1029.0,0.0,1460.25,240.67,1934.0,0.0,0.0,0.0,15/08/2026
8946996385,1130669,Aurora Gaming vs Team Liquid,3,2512,1,152962063,m1CKe,2163,Team Liquid,core,21,Windranger,856.0,1560.0,1395.0,1400.0,260.0,1760.0,0.0,234.0,282.0,588.0,293.0,1261.12,164.67,0.0,2344.0,1758.0,0.0,15/08/2026
