matchID,seriesID,Versus,Game_number,gametime,first_blood_time,isLastGame,playerID,playerName,teamID,teamName,position,heroID,heroName,is_crimson,is_cerulean,is_emerald,is_royal,is_golden,is_elemental,is_otherworld,is_heroic,kills,deaths,creep_score,gpm,madstone_collected,tower_kills,obs_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,teamfight_participation,stuns,firstblood_claimed,roshan_kills,tormentor_kills,tormentor_deaths,courier_kills,win,date
8943013334,1130032,BoomBoys vs OG,1,2722,47,0,196878136,Kataomi`,8255888,BoomBoys,support,85,Undying,0,0,1,0,0,0,1,0,2,3,59,314,1,0,16,3,3,14,2,0.5,0,0,0,0,0,0,1,13/08/2026
8943013334,1130032,BoomBoys vs OG,1,2722,47,0,324277900,Yopaj-,2586976,OG,mid,25,Lina,1,0,0,0,0,1,0,0,7,4,473,568,23,0,2,3,6,1,0,0.7692308,38.868446,0,0,0,0,0,0,13/08/2026
8943013334,1130032,BoomBoys vs OG,1,2722,47,0,155494381,TIMS,2586976,OG,support,123,Hoodwink,0,0,1,0,0,0,0,0,0,6,90,275,2,0,7,3,7,12,2,0.6923077,74.23233,0,0,0,0,0,0,13/08/2026
8943013334,1130032,BoomBoys vs OG,1,2722,47,0,132309493,Raven,2586976,OG,core,33,Enigma,0,0,0,1,0,0,0,0,0,4,327,475,7,2,0,1,0,2,0,0.61538464,33.499836,0,0,0,0,0,0,13/08/2026
8943013334,1130032,BoomBoys vs OG,1,2722,47,0,100594231,skem,2586976,OG,support,9,Mirana,0,1,0,0,0,0,0,0,2,4,139,339,4,0,12,3,5,6,6,0.6923077,56.100048,0,0,0,0,1,0,13/08/2026
8943013334,1130032,BoomBoys vs OG,1,2722,47,0,355168766,Natsumi,2586976,OG,core,145,Kez,0,1,0,0,0,0,0,0,4,4,450,539,23,0,0,2,3,2,0,0.53846157,8.033155,0,0,1,0,0,0,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,10366616,Sneyking,9247354,Team Falcons,support,9,Mirana,0,1,0,0,0,0,0,0,5,1,142,449,7,1,10,5,0,10,5,0.6896552,24.233143,1,0,1,0,2,1,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,100058342,skiter,9247354,Team Falcons,core,19,Tiny,0,0,0,0,1,0,0,0,8,1,374,705,16,7,1,1,5,3,0,0.6896552,31.89975,0,0,1,0,0,1,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,898455820,Malr1ne,9247354,Team Falcons,mid,120,Pangolier,1,0,0,0,0,0,0,0,10,1,354,711,6,2,1,1,8,2,0,0.6551724,26.518942,0,0,0,0,0,1,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,183719386,AMMAR_THE_F,9247354,Team Falcons,core,36,Necrophos,0,0,1,0,0,0,1,0,4,4,485,753,24,0,0,3,3,3,0,0.37931034,7.5664062,0,1,0,0,0,1,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,25907144,Cr1t-,9247354,Team Falcons,support,79,Shadow Demon,1,0,0,0,0,0,1,1,1,2,62,374,0,0,6,10,1,4,1,0.5862069,27.66632,0,1,0,0,1,1,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,177203952,Yuma,10150538,LGD Gaming,core,25,Lina,1,0,0,0,0,1,0,0,3,3,454,577,22,0,0,4,3,1,0,0.7777778,27.234211,0,0,0,0,0,0,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,94054712,Topson,10150538,LGD Gaming,mid,72,Gyrocopter,0,0,0,0,1,0,0,1,1,5,316,468,15,0,2,0,8,0,0,0.5555556,36.233055,0,0,0,0,0,0,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,292921272,Wisper,10150538,LGD Gaming,core,55,Dark Seer,0,0,0,1,0,0,0,0,3,5,440,682,18,2,0,6,3,5,0,0.44444445,9.599761,0,0,0,0,1,0,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,105045291,Thiolicor,10150538,LGD Gaming,support,71,Spirit Breaker,0,1,0,0,0,0,0,0,2,7,57,278,3,0,5,4,4,13,1,0.7777778,35.800034,0,0,0,0,1,0,13/08/2026
8943034557,1130024,Team Falcons vs LGD Gaming,2,2256,158,0,81306398,KingJungles,10150538,LGD Gaming,support,51,Clockwerk,1,0,0,0,0,0,0,1,0,9,35,254,1,0,9,5,5,6,3,0.6666667,25.60023,0,0,0,0,2,0,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,111620041,SumaiL-,10136357,Nigma Galaxy ,core,36,Necrophos,0,0,1,0,0,0,1,0,8,7,809,848,33,1,0,3,1,3,0,0.85,12.099586,0,1,0,0,0,0,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,152168157,OmaR,10136357,Nigma Galaxy ,support,27,Shadow Shaman,0,0,0,0,1,0,0,1,3,20,88,290,0,0,14,1,1,8,4,0.6,97.26657,0,0,0,0,2,0,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,138880576,Davai,10136357,Nigma Galaxy ,core,155,Largo,0,0,1,0,1,0,0,0,3,13,403,531,8,1,0,6,0,2,0,0.55,9.265454,0,0,0,0,0,0,13/08/2026
8943038404,1130028,Nigma Galaxy  vs Iron Wing,2,3264,6,0,101356886,GH,10136357,Nigma Galaxy ,support,3,Bane,0,0,0,1,0,0,0,0,1,11,17,247,0,0,10,0,2,13,4,0.8,56.10132,0,0,0,0,0,0,13/08/2026
